root_id,primary_type,class,nt_type,group,output_neuropils
720575940644747828,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940645158179,PAM12,DAN,DA,CRE.MB_ML,CRE_L|MB_ML_L
720575940646288419,PAM05,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940646564916,PAM08,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|LAL_L|MB_ML_L|MB_ML_R|SMP_L
720575940646582836,PAM08,DAN,DA,CRE.MB_ML,CRE_R|MB_ML_R
720575940646735156,SMP384,,DA,SMP,BU_R|CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_VL_L|MB_VL_R|SCL_L|SIP_L|SIP_R|SLP_R|SMP_L|SMP_R
720575940646852660,PPL203,DAN,DA,SLP,LH_R|MB_CA_R|MB_PED_R|PLP_R|SCL_R|SIP_R|SLP_R|SMP_R
720575940647147908,PPL105,DAN,DA,SMP.MB_VL,CRE_L|CRE_R|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SMP_L|SMP_R
720575940647165828,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940648330105,PAM06,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940649649785,PAM01,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_R|SMP_R
720575940649658745,PAM07,DAN,DA,MB_PED.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940649675897,PAM12,DAN,DA,MB_ML,CRE_R|MB_ML_L|MB_ML_R
720575940650745977,PAM10,DAN,DA,SMP.MB_ML,MB_ML_R
720575940650929273,DNp32,,DA,SCL.WED,AL_L|AL_R|AMMC_L|AOTU_L|ATL_L|ATL_R|AVLP_L|CAN_L|CRE_L|EPA_L|FB|FLA_L|FLA_R|GNG|GOR_L|IB_L|ICL_L|ICL_R|IPS_L|LAL_L|LH_L|MB_CA_L|MB_ML_L|MB_PED_L|MB_PED_R|MB_VL_L|PLP_L|PRW|PVLP_L|SAD|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SMP_L|SMP_R|SPS_L|UNASGD|VES_L|VES_R|WED_L|WED_R
720575940653360289,PAM11,DAN,DA,MB_PED.MB_ML,MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R
720575940658674049,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940660053121,PAM06,DAN,DA,MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940660271745,PAM09,DAN,DA,MB_ML,MB_ML_L|MB_VL_L
