root_id,primary_type,class,nt_type,group,output_neuropils
720575940622944403,PAM13,DAN,DA,CRE.MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940622950605,PAM02,DAN,DA,MB_ML,CRE_R|MB_ML_R
720575940622996941,PAM06,DAN,DA,SMP.MB_ML,CRE_L|EB|MB_ML_L|MB_ML_R
720575940623022315,PFNm,CX,DA,NO,FB|NO
720575940623059214,PFNm,CX,DA,NO,FB|NO
720575940623067686,SMP385,,DA,SMP,CRE_L|CRE_R|LAL_L|MB_ML_L|SCL_L|SIP_L|SIP_R|SMP_L|SMP_R
720575940623082665,PPL105,DAN,DA,SMP.MB_VL,CRE_L|CRE_R|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SMP_L|SMP_R
720575940623113752,AVLP538,,DA,AVLP,AVLP_L|EPA_L|GOR_L|ICL_L|LAL_L|PLP_L|PVLP_L|WED_L
720575940623150369,PPM1202,,DA,WED,CRE_R|IPS_R|LAL_R|LH_R|PLP_R|VES_R|WED_R
720575940623199070,CB.FB1H0,CX,DA,FB,CRE_R|FB|NO|SMP_R
720575940623201023,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|LAL_L|LAL_R|MB_ML_L|MB_ML_R
720575940623282985,SMP503,,DA,SLP,AVLP_R|LH_R|MB_VL_L|MB_VL_R|SCL_L|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940623358099,4A10,CX,DA,FB,BU_R|CRE_R|EB|FB|ICL_L|ICL_R|LAL_R|NO|SMP_R|SPS_R
720575940623398524,PAM08,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940623442173,PAM01,DAN,DA,MB_ML,CRE_L|MB_ML_L
720575940623456915,PAM05,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940623486858,PPM1202,,DA,IPS,IPS_L|LAL_L|LH_L|PLP_L|WED_L
720575940623696647,CB2730,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940623758377,AN_multi_125,AN,DA,GNG.LO,AL_L|AL_R|AVLP_L|CAN_L|CAN_R|EPA_R|FLA_L|FLA_R|GNG|GOR_R|IPS_L|IPS_R|LOP_L|LOP_R|LO_L|LO_R|ME_L|ME_R|NO|PLP_L|PRW|PVLP_L|PVLP_R|SAD|SMP_L|SMP_R|SPS_L|SPS_R|UNASGD|VES_L|VES_R|WED_R
720575940623792055,PAM10,DAN,DA,MB_ML,CRE_L|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R
720575940623807672,4A10,CX,DA,FB,CRE_L|EB|FB|ICL_L|ICL_R|LAL_L|NO|SMP_L
720575940623837693,BM_InOm,mechanosensory,DA,GNG,GNG
720575940623897955,PFR,CX,DA,FB,CRE_L|EB|FB|GA_L|IB_R|MB_ML_L
720575940623904551,PFR,CX,DA,FB,CRE_R|FB|MB_ML_R
720575940623964652,CB0053,,DA,SPS.PLP,IPS_L|IPS_R|PLP_L|PLP_R|SPS_L|SPS_R|WED_R
720575940624130253,LAL128,,DA,LAL,AL_R|CRE_R|IPS_R|LAL_R|VES_R|WED_R
720575940624163984,BM_InOm,mechanosensory,DA,GNG,GNG
720575940624206728,PPL102,DAN,DA,SMP,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R|MB_PED_R|MB_VL_R|SMP_L|SMP_R
720575940624317419,PAM06,DAN,DA,SMP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940624323475,ExR2_2,CX,DA,EB,BU_L|BU_R|CRE_L|CRE_R|EB|FB|GA_L|GA_R|IB_L|ICL_R|LAL_L|LAL_R|MB_ML_R|MB_PED_L|NO|PVLP_L|SPS_L
720575940624403044,vDeltaA,CX,DA,FB,FB|ICL_R
720575940624442564,PAM09,DAN,DA,MB_PED.MB_ML,ICL_L|MB_CA_L|MB_ML_L|MB_PED_L|MB_VL_L|PLP_L
720575940624449318,SIP087,,DA,SMP.CRE,AL_L|AL_R|CRE_L|CRE_R|LAL_L|LAL_R|MB_ML_L|MB_ML_R|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SLP_L|SMP_L|SMP_R|VES_R
720575940624518328,CB1894,,DA,GNG,GNG
720575940624532408,CB0017,,DA,PRW,FLA_L|FLA_R|GNG|PRW
720575940624545940,PAM07,DAN,DA,MB_ML,CRE_L|MB_ML_L
720575940624576845,BM_InOm,mechanosensory,DA,GNG,GNG
720575940624629223,PAM07,DAN,DA,MB_PED.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L
720575940624658215,PAM06,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940624661031,PAM10,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R
720575940624663482,BM_InOm,mechanosensory,DA,GNG,GNG
720575940624687850,PAM12,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940624852057,PFNm,CX,DA,NO,FB|NO
720575940624859725,PAM04,DAN,DA,SLP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940624863516,PFR,CX,DA,FB,FB
720575940625128067,PAM12,DAN,DA,MB_ML,CRE_L|MB_ML_L
720575940625185613,PAM04,DAN,DA,MB_ML,
720575940625343550,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940625415043,CB3030,,DA,SLP,LH_L|SIP_L|SLP_L|SMP_L
720575940625525265,PAM01,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|SMP_L|SMP_R
720575940625568186,PAM08,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940625579722,BM_InOm,mechanosensory,DA,GNG,GNG
720575940625589117,BM_InOm,mechanosensory,DA,GNG,GNG
720575940625602597,BM_InOm,mechanosensory,DA,GNG,GNG
720575940625615248,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|LAL_R|MB_ML_L|MB_ML_R
720575940625653223,ExR2_1,CX,DA,EB,AVLP_R|BU_L|BU_R|CRE_L|CRE_R|EB|FB|GA_L|GA_R|ICL_R|LAL_L|LAL_R|MB_ML_R|MB_PED_L|NO|SIP_L|WED_R
720575940625680074,BM_InOm,mechanosensory,DA,GNG,GNG
720575940625683716,PAM01,DAN,DA,SMP.MB_ML,MB_ML_L
720575940625712688,SMP503,,DA,SMP.SLP,LH_L|MB_ML_L|MB_VL_L|MB_VL_R|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940625733351,DNc02,,DA,FB.LO,AL_L|AL_R|AME_L|AMMC_L|AVLP_L|CAN_L|CRE_L|EB|EPA_L|FB|FLA_L|FLA_R|GNG|GOR_L|IB_L|IB_R|ICL_R|IPS_L|LAL_L|LAL_R|LH_L|LOP_L|LO_L|ME_L|NO|OCG|PB|PLP_L|PRW|PVLP_L|SAD|SLP_L|SMP_L|SMP_R|SPS_L|SPS_R|UNASGD|VES_L|VES_R|WED_L
720575940625826916,BM_InOm,mechanosensory,DA,GNG,GNG
720575940625867056,CB0573,,DA,GNG,GNG|PRW
720575940625875402,CB.FB2H0,CX,DA,FB,FB|GA_R|NO|SMP_R
720575940625880472,PFR,CX,DA,FB,EB|FB
720575940625898633,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940625926693,PPL201,DAN,DA,SLP,CRE_R|ICL_R|LH_R|MB_CA_R|MB_VL_R|PLP_R|SCL_R|SIP_R|SLP_R|SMP_R
720575940625931266,PAM06,DAN,DA,SMP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940625934094,DPM,MBIN,DA,MB_ML,CRE_R|EB|ICL_R|LAL_R|MB_ML_R|MB_PED_R|MB_VL_R|PLP_R|SCL_R|SIP_R|SMP_R
720575940625968792,PFGs,CX,DA,FB,FB|MB_ML_L
720575940626001746,BM_InOm,mechanosensory,DA,GNG,GNG
720575940626022074,PPL202,DAN,DA,LH,ATL_L|GOR_L|IB_L|ICL_L|LH_L|MB_CA_L|PLP_L|PVLP_L|SCL_L|SIP_L|SLP_L|SPS_L
720575940626050599,SMP143,,DA,SMP,AOTU_L|AOTU_R|ATL_L|ATL_R|CRE_L|CRE_R|IB_R|ICL_R|MB_PED_L|MB_VL_L|MB_VL_R|SCL_R|SIP_L|SIP_R|SLP_R|SMP_L|SMP_R
720575940626052540,PLP211,,DA,PLP.AVLP,ATL_R|AVLP_L|AVLP_R|EPA_R|FB|GOR_L|GOR_R|IB_L|IB_R|ICL_L|ICL_R|IPS_L|NO|PB|PLP_L|PLP_R|PVLP_L|PVLP_R|SAD|SPS_L|SPS_R|VES_L|WED_L|WED_R
720575940626119240,PFNm,CX,DA,NO,FB|NO
720575940626135122,PAM05,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940626158364,PAM14,DAN,DA,SIP.MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940626167939,SLP374,,DA,SLP,FB|ICL_L|ICL_R|MB_CA_R|SCL_L|SCL_R|SLP_L|SLP_R|SMP_R
720575940626206184,FR1,CX,DA,FB.MB_ML,BU_R|CRE_L|CRE_R|MB_ML_L|SIP_R
720575940626237726,PFNm,CX,DA,NO,FB|NO
720575940626278974,CB0494,,DA,GNG,GNG
720575940626291581,BM_InOm,mechanosensory,DA,GNG,GNG
720575940626314061,CB.FB2H0,CX,DA,FB,FB|LAL_R|NO|SIP_R
720575940626420045,PAM04,DAN,DA,MB_ML,EB|MB_ML_L|MB_ML_R
720575940626455326,PAM06,DAN,DA,SMP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940626506472,PAM11,DAN,DA,MB_ML.MB_VL,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_R|MB_VL_L|MB_VL_R|SIP_L
720575940626759656,PFNm,CX,DA,NO,FB|NO
720575940626878460,PAM10,DAN,DA,SIP.MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940627103877,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940627110931,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940627121168,PFNm,CX,DA,NO,FB|NO
720575940627146186,PPM1201,,DA,VES.PVLP,AL_L|AVLP_L|CAN_L|EPA_L|FLA_L|GNG|GOR_L|IB_L|ICL_L|IPS_L|LAL_L|LH_L|MB_PED_L|PLP_L|PVLP_L|SAD|SCL_L|SIP_L|SLP_L|SPS_L|VES_L|WED_L
720575940627159498,CB.FB1H0,CX,DA,FB,CRE_L|FB|ICL_L|NO|SMP_L
720575940627194501,PAM07,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940627247802,5-HTPMPV03,,DA,ME,AME_L|AME_R|AMMC_L|AMMC_R|ATL_L|ATL_R|AVLP_R|CAN_L|CAN_R|EPA_L|GNG|IB_L|IB_R|ICL_L|ICL_R|IPS_L|IPS_R|LAL_L|LAL_R|LO_L|LO_R|MB_PED_R|ME_L|ME_R|PLP_L|PLP_R|PVLP_L|SAD|SCL_R|SMP_L|SMP_R|SPS_L|SPS_R|VES_L|WED_L|WED_R
720575940627264062,ExR3,CX,DA,SMP.FB,ATL_R|BU_L|BU_R|CRE_L|CRE_R|EB|FB|GA_L|GA_R|IB_R|ICL_L|ICL_R|LAL_L|LAL_R|MB_ML_L|MB_ML_R|MB_PED_R|SCL_R|SIP_R|SMP_L|SMP_R|SPS_R
720575940627357457,PAL01,,DA,SMP,AL_R|FB|FLA_L|FLA_R|MB_VL_L|PRW|SCL_R|SMP_L|SMP_R
720575940627390507,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940627447939,OA-ASM2,,DA,PLP.AVLP,AVLP_L|AVLP_R|EPA_L|EPA_R|FB|FLA_L|FLA_R|GOR_L|GOR_R|IB_L|IB_R|ICL_L|ICL_R|MB_PED_L|MB_PED_R|PLP_L|PLP_R|PVLP_L|PVLP_R|SCL_L|SCL_R|SPS_L|VES_L|VES_R|WED_L
720575940627512707,Lai,optic_lobe_intrinsic,DA,LA,LA_R
720575940627532104,PAM14,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_VL_L
720575940627542415,PAM04,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|LAL_R|MB_ML_L
720575940627549205,PPL104,DAN,DA,SIP.MB_VL,MB_ML_L|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SMP_L|SMP_R
720575940627580702,SLP457,,DA,SLP,ATL_L|ATL_R|LH_R|MB_CA_R|PLP_R|SCL_R|SIP_R|SLP_R|SMP_R
720575940627594568,PPL103,DAN,DA,MB_VL.MB_ML,CRE_L|CRE_R|MB_CA_L|MB_ML_L|MB_ML_R|MB_VL_L|MB_VL_R|SMP_L|SMP_R
720575940627644584,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940627667984,PFNm,CX,DA,NO,FB|NO
720575940627680516,PAM07,DAN,DA,MB_PED.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_VL_L
720575940627713284,PPM1203,,DA,AVLP,AVLP_R|ICL_R|PLP_R|PVLP_R|SPS_R
720575940627722526,PDt,optic_lobe_intrinsic,DA,ME,ME_R
720575940627730206,PFGs,CX,DA,FB,FB
720575940627741799,PAM14,DAN,DA,MB_ML,MB_ML_L
720575940627785758,PDt,optic_lobe_intrinsic,DA,ME,ME_L
720575940627818499,PPM1202,,DA,IPS,CRE_L|IPS_L|LAL_L|MB_ML_L|PLP_L|SAD|WED_L
720575940627835591,BM_InOm,mechanosensory,DA,GNG,GNG
720575940627935610,PFR,CX,DA,FB,CRE_R|FB|MB_ML_R
720575940627954375,PAM06,DAN,DA,MB_ML,EB|MB_ML_L|MB_ML_R
720575940628050950,CB.FBTF0,CX,DA,FB,CRE_L|EB|FB|ICL_R|LAL_L|MB_ML_L|NO|SIP_L|SMP_L
720575940628067846,PFR,CX,DA,FB,CRE_L|FB|GA_L|ICL_R|MB_ML_L|PB
720575940628073298,R7,visual,DA,ME,LA_R|ME_R
720575940628094663,PAM07,DAN,DA,MB_PED.MB_ML,CRE_L|MB_ML_L
720575940628141961,PDt,optic_lobe_intrinsic,DA,ME,ME_R
720575940628340040,SLP457,,DA,LH.SLP,ATL_L|ATL_R|ICL_L|LH_L|MB_CA_L|PLP_L|SCL_L|SIP_L|SLP_L|SMP_L|SMP_R
720575940628427369,PAM09,DAN,DA,MB_PED.MB_ML,CRE_L|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R|PLP_L|PLP_R|SCL_R|SIP_R
720575940628526735,PAM04,DAN,DA,MB_ML,CRE_R|MB_ML_L|MB_ML_R
720575940628549379,PAM06,DAN,DA,MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940628578639,BM_InOm,mechanosensory,DA,GNG,GNG
720575940628585922,PFNm,CX,DA,NO,FB|NO
720575940628615683,PAM01,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940628687207,PAM01,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940628700571,BM_InOm,mechanosensory,DA,GNG,GNG
720575940628705271,CB.FB2H0,CX,DA,FB,CRE_L|FB|LAL_L|NO
720575940628708139,PAM02,DAN,DA,MB_ML,MB_ML_R|SMP_R
720575940628717585,PAL02,,DA,SMP,MB_VL_L|SMP_L|SMP_R
720575940628742043,BM_InOm,mechanosensory,DA,GNG,GNG
720575940628743362,PAM03,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R
720575940628789626,PFGs,CX,DA,FB,CRE_R|FB|MB_ML_R
720575940628806607,PFNm,CX,DA,NO,
720575940628836412,PAM08,DAN,DA,CRE.MB_ML,CRE_R|MB_ML_R
720575940628916791,CL344,,DA,SIP.ICL,AVLP_L|BU_L|BU_R|EPA_L|EPA_R|FB|GOR_L|ICL_L|ICL_R|LAL_L|MB_VL_L|NO|PVLP_L|SCL_L|SCL_R|SIP_L|SIP_R|SMP_L|SMP_R|VES_L|VES_R
720575940628933419,PAM05,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940628989519,SLP457,,DA,PLP.SLP,ATL_R|LH_R|MB_CA_R|PLP_R|SCL_R|SIP_R|SLP_R|SMP_R
720575940628996455,PAM09,DAN,DA,MB_PED.MB_ML,CRE_R|ICL_L|MB_ML_L|MB_ML_R|MB_PED_L|PLP_L
720575940629035116,BM_InOm,mechanosensory,DA,GNG,GNG
720575940629158897,PDt,optic_lobe_intrinsic,DA,ME,ME_L
720575940629163419,DSKMP3,,DA,SLP,LH_L|MB_VL_L|SCL_L|SIP_L|SLP_L|SMP_L|SMP_R
720575940629190615,PAM08,DAN,DA,SMP,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940629336631,ATL043,,DA,ATL,ATL_R|IB_R|MB_CA_R|PB|PLP_R|SCL_R|SMP_R|SPS_R
720575940629379415,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940629465094,PDt,optic_lobe_intrinsic,DA,ME,ME_R
720575940629483735,PFR,CX,DA,FB,FB|ICL_R|MB_ML_R
720575940629513478,AVLP538,,DA,AVLP,AVLP_R|EPA_R|GOR_R|IB_R|ICL_R|LAL_R|MB_PED_R|PLP_R|PVLP_R|SCL_R|SPS_R
720575940629515126,PFNm,CX,DA,NO,FB|NO
720575940629534679,BM_InOm,mechanosensory,DA,GNG,GNG
720575940629552633,CB.FB5B1,CX,DA,FB,FB
720575940629564286,PAM08,DAN,DA,CRE,CRE_R|MB_ML_R|SMP_R
720575940629579836,PAM04,DAN,DA,SLP.MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940629591793,AN_multi_125,AN,DA,AVLP.ME,AL_L|AVLP_R|CAN_L|EPA_L|GNG|GOR_L|IB_R|IPS_L|IPS_R|LAL_L|LOP_L|LO_L|MB_ML_L|ME_L|ME_R|NO|SMP_R|SPS_L|SPS_R|UNASGD|VES_L
720575940629593585,SLP438,,DA,SLP,IB_L|ICL_L|LH_L|MB_CA_L|PB|PLP_L|SCL_L|SLP_L|SPS_L
720575940629665900,BM_InOm,mechanosensory,DA,GNG,GNG
720575940629774891,PAM02,DAN,DA,SMP.MB_ML,MB_ML_R
720575940629792018,BM_InOm,mechanosensory,DA,GNG,GNG
720575940629864259,PFNm,CX,DA,NO,NO
720575940629960192,PAM10,DAN,DA,MB_ML,MB_ML_L|MB_ML_R
720575940630025528,PFR,CX,DA,FB,EB|FB|MB_ML_L|PB
720575940630076887,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940630166267,PAM06,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R
720575940630175276,MsAHN,AN,DA,SAD.GNG,AMMC_L|AMMC_R|CAN_R|GNG|IPS_L|IPS_R|SAD|SPS_L|SPS_R|VES_R
720575940630318951,PAM06,DAN,DA,SMP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R|SMP_R
720575940630397527,PAM12,DAN,DA,SMP.MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940630410321,PFNm,CX,DA,NO,FB|NO
720575940630411823,PFNm,CX,DA,NO,FB|NO
720575940630446329,PAM05,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630448215,BM_InOm,mechanosensory,DA,GNG,GNG
720575940630465398,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630498811,PAM01,DAN,DA,MB_ML,CRE_R|MB_ML_R
720575940630500293,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940630536441,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630596921,PFNm,CX,DA,NO,FB|NO
720575940630610042,DNp32,,DA,SLP.AL,AL_L|AL_R|AMMC_R|ATL_L|ATL_R|AVLP_R|BU_R|CAN_R|FB|FLA_L|FLA_R|GNG|GOR_R|IB_L|IB_R|ICL_L|ICL_R|IPS_R|LAL_R|LH_R|MB_CA_R|MB_PED_L|MB_PED_R|PLP_R|PRW|PVLP_R|SAD|SCL_L|SCL_R|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R|SPS_R|UNASGD|VES_L|VES_R|WED_R
720575940630678871,CB0452,,DA,IPS,AMMC_R|CAN_R|GNG|GOR_R|IB_L|IB_R|IPS_L|IPS_R|PLP_R|SAD|SPS_L|SPS_R|VES_R
720575940630684943,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630722956,PAM01,DAN,DA,SMP,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940630777631,PAM05,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630786733,PFNm,CX,DA,NO,FB|NO
720575940630794703,CB2730,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940630794767,BM_InOm,mechanosensory,DA,GNG,GNG
720575940630816207,CB2730,DAN,DA,MB_ML,MB_ML_L
720575940630822175,PFR,CX,DA,FB,CRE_L|FB|GA_L|ICL_L|MB_ML_L
720575940630828485,PAM06,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R
720575940630868271,PAM11,DAN,DA,SMP.MB_PED,CRE_R|MB_ML_R|MB_PED_R|MB_VL_R
720575940630882263,SMP143,,DA,SMP,AOTU_L|AOTU_R|ATL_R|CRE_R|IB_R|MB_VL_L|MB_VL_R|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940630892631,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|SMP_L
720575940630902287,BM_InOm,mechanosensory,DA,GNG,GNG
720575940630913221,PPL204,DAN,DA,SCL.ATL,ATL_L|ATL_R|IB_L|IB_R|PB|PLP_L|SCL_L|SMP_L
720575940630930191,BM_InOm,mechanosensory,DA,GNG,GNG
720575940630984749,PFNm,CX,DA,NO,FB|NO
720575940630998287,PAM02,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R
720575940631005046,PAM14,DAN,DA,CRE.MB_ML,MB_ML_L
720575940631095087,PAM01,DAN,DA,SMP.MB_ML,CRE_L|MB_ML_L|SMP_L
720575940631117586,PAM06,DAN,DA,MB_ML,EB|MB_ML_L|MB_ML_R
720575940631118610,PAM02,DAN,DA,MB_ML,MB_ML_L
720575940631179831,CB0892,,DA,GNG,GNG|PRW
720575940631184439,PAM08,DAN,DA,LAL.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631198776,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940631222841,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631260716,SMP384,,DA,SMP,ATL_R|CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_VL_L|SCL_L|SIP_L|SIP_R|SMP_L|SMP_R
720575940631274794,PAM13,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631349335,CB0573,,DA,GNG,GNG|PRW
720575940631443304,PAM01,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631461805,BM_InOm,mechanosensory,DA,GNG,GNG
720575940631554616,BM_InOm,mechanosensory,DA,GNG,GNG
720575940631576903,PAM07,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631577901,PAM12,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631598904,BM_InOm,mechanosensory,DA,GNG,GNG
720575940631617347,5-HTPMPD01,,DA,SMP,MB_VL_L|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940631636035,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940631641704,BM_InOm,mechanosensory,DA,GNG,GNG
720575940631688808,PAM01,DAN,DA,SMP.MB_ML,
720575940631700731,PPM1201,,DA,VES.AVLP,AL_L|AVLP_L|FLA_L|GNG|GOR_L|IB_L|ICL_L|IPS_L|LAL_L|LH_L|MB_PED_L|PLP_L|PVLP_L|SAD|SCL_L|SLP_L|SPS_L|VES_L|WED_L
720575940631730349,PAM05,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940631745367,PPL102,DAN,DA,SMP.MB_PED,CRE_L|CRE_R|EB|MB_CA_R|MB_ML_L|MB_ML_R|MB_PED_L|SMP_L|SMP_R
720575940631758393,PPL103,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_CA_R|MB_ML_L|MB_ML_R|MB_PED_R|MB_VL_L|MB_VL_R|SMP_R
720575940631814085,CB.FB2E10,CX,DA,FB,EB|FB|MB_ML_L|SMP_L
720575940631936081,BM_InOm,mechanosensory,DA,GNG,GNG
720575940632107335,PPL104,DAN,DA,SIP.MB_VL,CRE_R|LH_R|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940632126860,PPM1205,,DA,LAL,AL_R|AVLP_R|CRE_R|GNG|IPS_R|LAL_R|SPS_R|VES_R|WED_R
720575940632344290,PAM05,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940632364115,BM_InOm,mechanosensory,DA,GNG,GNG
720575940632396615,cM03,,DA,ME,IB_L|ME_L|SPS_L|UNASGD
720575940632402588,PFGs,CX,DA,FB,FB
720575940632426002,cLLP02,,DA,LO,AOTU_R|ATL_L|FB|GOR_L|IB_L|ICL_L|LOP_R|LO_R|PLP_R|SCL_R|SMP_L|SMP_R|SPS_L|SPS_R|VES_L
720575940632541523,PAM02,DAN,DA,MB_ML,MB_ML_L
720575940632778051,ATL031,,DA,SPS.IB,ATL_L|ATL_R|IB_L|IB_R|ICL_R|PB|SMP_L|SPS_L|SPS_R
720575940632803795,PPM1205,,DA,LAL,AVLP_L|CRE_L|EPA_L|GNG|IPS_L|LAL_L|SPS_L|VES_L|WED_L
720575940632872365,PAM06,DAN,DA,MB_ML,EB|MB_ML_L|MB_ML_R
720575940633145996,PAM01,DAN,DA,SMP.MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940633163711,PAM12,DAN,DA,CRE.MB_ML,CRE_L|MB_ML_L|SMP_L
720575940633356881,SMP145,,DA,SMP.LH,ATL_L|CRE_L|CRE_R|GA_L|ICL_L|IPS_L|LAL_L|LH_L|LH_R|MB_CA_L|MB_CA_R|MB_ML_L|MB_VL_L|PB|PLP_L|PLP_R|PVLP_L|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R|WED_L
720575940633406745,PAM10,DAN,DA,MB_ML,FB|MB_ML_L|MB_ML_R|MB_VL_L|SMP_L
720575940633515490,PAM06,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R|SMP_R
720575940633541857,PAM13,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
